# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 3.03307E-01 1.50867E-02 2.88220E-01
4.00000E+00 5.00000E+00 3.63784E-01 1.42273E-02 3.49556E-01
5.00000E+00 6.00000E+00 4.16259E-01 1.34128E-02 4.02846E-01
6.00000E+00 7.00000E+00 4.61392E-01 1.26412E-02 4.48750E-01
7.00000E+00 8.00000E+00 4.99796E-01 1.19102E-02 4.87886E-01
8.00000E+00 9.00000E+00 5.32045E-01 1.12180E-02 5.20827E-01
9.00000E+00 1.00000E+01 5.58674E-01 1.05626E-02 5.48111E-01
1.00000E+01 1.10000E+01 5.80181E-01 9.94224E-03 5.70238E-01
1.10000E+01 1.20000E+01 5.97030E-01 9.35515E-03 5.87675E-01
1.20000E+01 1.30000E+01 6.09653E-01 8.79967E-03 6.00853E-01
1.30000E+01 1.40000E+01 6.18450E-01 8.27425E-03 6.10175E-01
1.40000E+01 1.50000E+01 6.23794E-01 7.77737E-03 6.16016E-01
1.50000E+01 1.60000E+01 6.26032E-01 7.30763E-03 6.18724E-01
1.60000E+01 1.70000E+01 6.25484E-01 6.86365E-03 6.18620E-01
1.70000E+01 1.80000E+01 6.22446E-01 6.44412E-03 6.16002E-01
1.80000E+01 1.90000E+01 6.17194E-01 6.04782E-03 6.11146E-01
1.90000E+01 2.00000E+01 6.09981E-01 5.67356E-03 6.04307E-01
2.00000E+01 2.10000E+01 6.01041E-01 5.32020E-03 5.95720E-01
2.10000E+01 2.20000E+01 5.90590E-01 4.98669E-03 5.85603E-01
2.20000E+01 2.30000E+01 5.78827E-01 4.67200E-03 5.74155E-01
2.30000E+01 2.40000E+01 5.65936E-01 4.37516E-03 5.61561E-01
2.40000E+01 2.50000E+01 5.52083E-01 4.09524E-03 5.47988E-01
2.50000E+01 2.60000E+01 5.37423E-01 3.83136E-03 5.33592E-01
2.60000E+01 2.70000E+01 5.22096E-01 3.58269E-03 5.18513E-01
2.70000E+01 2.80000E+01 5.06231E-01 3.34842E-03 5.02883E-01
2.80000E+01 2.90000E+01 4.89945E-01 3.12779E-03 4.86818E-01
2.90000E+01 3.00000E+01 4.73345E-01 2.92009E-03 4.70425E-01
