# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 7.23675E+00 7.15651E+00 8.02470E-02
4.00000E+00 5.00000E+00 6.47843E+00 6.38631E+00 9.21211E-02
5.00000E+00 6.00000E+00 5.79283E+00 5.69244E+00 1.00393E-01
6.00000E+00 7.00000E+00 5.17393E+00 5.06827E+00 1.05660E-01
7.00000E+00 8.00000E+00 4.61608E+00 4.50763E+00 1.08446E-01
8.00000E+00 9.00000E+00 4.11395E+00 4.00474E+00 1.09206E-01
9.00000E+00 1.00000E+01 3.66260E+00 3.55427E+00 1.08333E-01
1.00000E+01 1.10000E+01 3.25743E+00 3.15127E+00 1.06166E-01
1.10000E+01 1.20000E+01 2.89419E+00 2.79120E+00 1.02995E-01
1.20000E+01 1.30000E+01 2.56891E+00 2.46984E+00 9.90649E-02
1.30000E+01 1.40000E+01 2.27797E+00 2.18339E+00 9.45829E-02
1.40000E+01 1.50000E+01 2.01806E+00 1.92834E+00 8.97230E-02
1.50000E+01 1.60000E+01 1.78611E+00 1.70148E+00 8.46277E-02
1.60000E+01 1.70000E+01 1.57935E+00 1.49994E+00 7.94163E-02
1.70000E+01 1.80000E+01 1.39524E+00 1.32106E+00 7.41838E-02
1.80000E+01 1.90000E+01 1.23146E+00 1.16246E+00 6.90071E-02
1.90000E+01 2.00000E+01 1.08592E+00 1.02197E+00 6.39461E-02
2.00000E+01 2.10000E+01 9.56709E-01 8.97662E-01 5.90472E-02
2.10000E+01 2.20000E+01 8.42115E-01 7.87770E-01 5.43453E-02
2.20000E+01 2.30000E+01 7.40580E-01 6.90715E-01 4.98651E-02
2.30000E+01 2.40000E+01 6.50702E-01 6.05079E-01 4.56231E-02
2.40000E+01 2.50000E+01 5.71216E-01 5.29587E-01 4.16292E-02
2.50000E+01 2.60000E+01 5.00988E-01 4.63100E-01 3.78877E-02
2.60000E+01 2.70000E+01 4.38996E-01 4.04597E-01 3.43985E-02
2.70000E+01 2.80000E+01 3.84323E-01 3.53165E-01 3.11580E-02
2.80000E+01 2.90000E+01 3.36151E-01 3.07991E-01 2.81597E-02
2.90000E+01 3.00000E+01 2.93744E-01 2.68349E-01 2.53953E-02
