# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 2.60853E+02 2.48676E+02 1.21769E+01
4.00000E+00 5.00000E+00 2.49747E+02 2.34951E+02 1.47959E+01
5.00000E+00 6.00000E+00 2.39002E+02 2.21919E+02 1.70836E+01
6.00000E+00 7.00000E+00 2.28614E+02 2.09547E+02 1.90662E+01
7.00000E+00 8.00000E+00 2.18574E+02 1.97806E+02 2.07682E+01
8.00000E+00 9.00000E+00 2.08877E+02 1.86665E+02 2.22127E+01
9.00000E+00 1.00000E+01 1.99516E+02 1.76095E+02 2.34210E+01
1.00000E+01 1.10000E+01 1.90484E+02 1.66071E+02 2.44132E+01
1.10000E+01 1.20000E+01 1.81774E+02 1.56565E+02 2.52082E+01
1.20000E+01 1.30000E+01 1.73377E+02 1.47554E+02 2.58232E+01
1.30000E+01 1.40000E+01 1.65287E+02 1.39012E+02 2.62747E+01
1.40000E+01 1.50000E+01 1.57497E+02 1.30919E+02 2.65779E+01
1.50000E+01 1.60000E+01 1.49999E+02 1.23252E+02 2.67468E+01
1.60000E+01 1.70000E+01 1.42785E+02 1.15990E+02 2.67947E+01
1.70000E+01 1.80000E+01 1.35848E+02 1.09115E+02 2.67337E+01
1.80000E+01 1.90000E+01 1.29181E+02 1.02606E+02 2.65752E+01
1.90000E+01 2.00000E+01 1.22776E+02 9.64466E+01 2.63297E+01
2.00000E+01 2.10000E+01 1.16626E+02 9.06192E+01 2.60071E+01
2.10000E+01 2.20000E+01 1.10724E+02 8.51075E+01 2.56162E+01
2.20000E+01 2.30000E+01 1.05061E+02 7.98958E+01 2.51656E+01
2.30000E+01 2.40000E+01 9.96321E+01 7.49693E+01 2.46628E+01
2.40000E+01 2.50000E+01 9.44288E+01 7.03137E+01 2.41150E+01
2.50000E+01 2.60000E+01 8.94443E+01 6.59155E+01 2.35288E+01
2.60000E+01 2.70000E+01 8.46719E+01 6.17618E+01 2.29101E+01
2.70000E+01 2.80000E+01 8.01046E+01 5.78401E+01 2.22645E+01
2.80000E+01 2.90000E+01 7.57359E+01 5.41389E+01 2.15970E+01
2.90000E+01 3.00000E+01 7.15590E+01 5.06467E+01 2.09123E+01
