# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 8.15000E-01 4.26910E-03 8.10731E-01
6.00000E+00 7.00000E+00 9.06438E-01 4.02031E-03 9.02418E-01
7.00000E+00 8.00000E+00 9.83875E-01 3.78380E-03 9.80091E-01
8.00000E+00 9.00000E+00 1.04847E+00 3.55920E-03 1.04491E+00
9.00000E+00 1.00000E+01 1.10134E+00 3.34611E-03 1.09799E+00
1.00000E+01 1.10000E+01 1.14351E+00 3.14412E-03 1.14036E+00
1.10000E+01 1.20000E+01 1.17598E+00 2.95283E-03 1.17303E+00
1.20000E+01 1.30000E+01 1.19968E+00 2.77181E-03 1.19691E+00
1.30000E+01 1.40000E+01 1.21549E+00 2.60068E-03 1.21289E+00
1.40000E+01 1.50000E+01 1.22420E+00 2.43898E-03 1.22176E+00
1.50000E+01 1.60000E+01 1.22659E+00 2.28632E-03 1.22430E+00
1.60000E+01 1.70000E+01 1.22335E+00 2.14230E-03 1.22121E+00
1.70000E+01 1.80000E+01 1.21516E+00 2.00651E-03 1.21315E+00
1.80000E+01 1.90000E+01 1.20259E+00 1.87855E-03 1.20071E+00
1.90000E+01 2.00000E+01 1.18622E+00 1.75808E-03 1.18446E+00
2.00000E+01 2.10000E+01 1.16656E+00 1.64470E-03 1.16491E+00
2.10000E+01 2.20000E+01 1.14407E+00 1.53805E-03 1.14253E+00
2.20000E+01 2.30000E+01 1.11919E+00 1.43781E-03 1.11775E+00
2.30000E+01 2.40000E+01 1.09231E+00 1.34362E-03 1.09097E+00
2.40000E+01 2.50000E+01 1.06378E+00 1.25517E-03 1.06252E+00
2.50000E+01 2.60000E+01 1.03392E+00 1.17215E-03 1.03275E+00
2.60000E+01 2.70000E+01 1.00304E+00 1.09426E-03 1.00195E+00
2.70000E+01 2.80000E+01 9.71384E-01 1.02123E-03 9.70363E-01
2.80000E+01 2.90000E+01 9.39193E-01 9.52766E-04 9.38240E-01
2.90000E+01 3.00000E+01 9.06676E-01 8.88626E-04 9.05788E-01
