# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 6.33384E+00 1.92446E-02 6.31459E+00
4.00000E+00 5.00000E+00 3.79606E+00 8.94724E-03 3.78711E+00
5.00000E+00 6.00000E+00 2.10513E+00 4.05303E-03 2.10107E+00
6.00000E+00 7.00000E+00 1.09966E+00 1.78965E-03 1.09787E+00
7.00000E+00 8.00000E+00 5.43504E-01 7.66169E-04 5.42738E-01
8.00000E+00 9.00000E+00 2.51053E-01 3.12269E-04 2.50741E-01
9.00000E+00 1.00000E+01 1.02870E-01 1.14613E-04 1.02755E-01
1.00000E+01 1.10000E+01 2.96418E-02 3.00753E-05 2.96117E-02
1.10000E+01 1.20000E+01 7.13865E-04 6.85651E-07 7.13180E-04
1.20000E+01 1.30000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.30000E+01 1.40000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.40000E+01 1.50000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.50000E+01 1.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.60000E+01 1.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.70000E+01 1.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.80000E+01 1.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
1.90000E+01 2.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.00000E+01 2.10000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.10000E+01 2.20000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.20000E+01 2.30000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.30000E+01 2.40000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.40000E+01 2.50000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.50000E+01 2.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.60000E+01 2.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.70000E+01 2.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.80000E+01 2.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.90000E+01 3.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
