# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 8.04465E-01 2.85410E-02 7.75924E-01
6.00000E+00 7.00000E+00 6.84269E-01 2.06414E-02 6.63627E-01
7.00000E+00 8.00000E+00 5.64994E-01 1.48236E-02 5.50170E-01
8.00000E+00 9.00000E+00 4.55676E-01 1.05777E-02 4.45098E-01
9.00000E+00 1.00000E+01 3.60495E-01 7.50347E-03 3.52992E-01
1.00000E+01 1.10000E+01 2.80583E-01 5.29317E-03 2.75290E-01
1.10000E+01 1.20000E+01 2.15306E-01 3.71387E-03 2.11592E-01
1.20000E+01 1.30000E+01 1.63121E-01 2.59176E-03 1.60529E-01
1.30000E+01 1.40000E+01 1.22124E-01 1.79851E-03 1.20325E-01
1.40000E+01 1.50000E+01 9.03802E-02 1.24034E-03 8.91398E-02
1.50000E+01 1.60000E+01 6.60991E-02 8.49265E-04 6.52498E-02
1.60000E+01 1.70000E+01 4.77174E-02 5.76341E-04 4.71411E-02
1.70000E+01 1.80000E+01 3.39243E-02 3.86578E-04 3.35377E-02
1.80000E+01 1.90000E+01 2.36512E-02 2.55098E-04 2.33961E-02
1.90000E+01 2.00000E+01 1.60475E-02 1.64305E-04 1.58832E-02
2.00000E+01 2.10000E+01 1.04478E-02 1.01815E-04 1.03460E-02
2.10000E+01 2.20000E+01 6.33914E-03 5.89445E-05 6.28020E-03
2.20000E+01 2.30000E+01 3.33133E-03 2.96322E-05 3.30170E-03
2.30000E+01 2.40000E+01 9.67631E-04 8.24693E-06 9.59336E-04
2.40000E+01 2.50000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.50000E+01 2.60000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.60000E+01 2.70000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.70000E+01 2.80000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.80000E+01 2.90000E+01 0.00000E+00 0.00000E+00 0.00000E+00
2.90000E+01 3.00000E+01 0.00000E+00 0.00000E+00 0.00000E+00
