# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 9.35073E-01 8.30437E-01 1.04636E-01
4.00000E+00 5.00000E+00 9.00822E-01 7.75197E-01 1.25625E-01
5.00000E+00 6.00000E+00 8.66671E-01 7.23366E-01 1.43305E-01
6.00000E+00 7.00000E+00 8.32748E-01 6.74750E-01 1.57998E-01
7.00000E+00 8.00000E+00 7.99169E-01 6.29165E-01 1.70005E-01
8.00000E+00 9.00000E+00 7.66032E-01 5.86434E-01 1.79598E-01
9.00000E+00 1.00000E+01 7.33424E-01 5.46394E-01 1.87030E-01
1.00000E+01 1.10000E+01 7.01419E-01 5.08887E-01 1.92533E-01
1.10000E+01 1.20000E+01 6.70082E-01 4.73763E-01 1.96319E-01
1.20000E+01 1.30000E+01 6.39467E-01 4.40884E-01 1.98583E-01
1.30000E+01 1.40000E+01 6.09621E-01 4.10117E-01 1.99504E-01
1.40000E+01 1.50000E+01 5.80579E-01 3.81335E-01 1.99244E-01
1.50000E+01 1.60000E+01 5.52373E-01 3.54421E-01 1.97952E-01
1.60000E+01 1.70000E+01 5.25025E-01 3.29262E-01 1.95763E-01
1.70000E+01 1.80000E+01 4.98552E-01 3.05752E-01 1.92801E-01
1.80000E+01 1.90000E+01 4.72965E-01 2.83790E-01 1.89175E-01
1.90000E+01 2.00000E+01 4.48271E-01 2.63282E-01 1.84989E-01
2.00000E+01 2.10000E+01 4.24474E-01 2.44140E-01 1.80334E-01
2.10000E+01 2.20000E+01 4.01571E-01 2.26280E-01 1.75291E-01
2.20000E+01 2.30000E+01 3.79557E-01 2.09621E-01 1.69936E-01
2.30000E+01 2.40000E+01 3.58423E-01 1.94089E-01 1.64334E-01
2.40000E+01 2.50000E+01 3.38160E-01 1.79614E-01 1.58546E-01
2.50000E+01 2.60000E+01 3.18753E-01 1.66129E-01 1.52624E-01
2.60000E+01 2.70000E+01 3.00188E-01 1.53571E-01 1.46617E-01
2.70000E+01 2.80000E+01 2.82447E-01 1.41882E-01 1.40565E-01
2.80000E+01 2.90000E+01 2.65512E-01 1.31006E-01 1.34506E-01
2.90000E+01 3.00000E+01 2.49364E-01 1.20891E-01 1.28473E-01
