# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 9.77587E-01 1.09587E-01 8.68001E-01
4.00000E+00 5.00000E+00 1.15542E+00 1.03286E-01 1.05214E+00
5.00000E+00 6.00000E+00 1.30917E+00 9.73188E-02 1.21185E+00
6.00000E+00 7.00000E+00 1.44085E+00 9.16683E-02 1.34919E+00
7.00000E+00 8.00000E+00 1.55234E+00 8.63190E-02 1.46602E+00
8.00000E+00 9.00000E+00 1.64537E+00 8.12559E-02 1.56411E+00
9.00000E+00 1.00000E+01 1.72157E+00 7.64650E-02 1.64511E+00
1.00000E+01 1.10000E+01 1.78248E+00 7.19326E-02 1.71054E+00
1.10000E+01 1.20000E+01 1.82948E+00 6.76460E-02 1.76183E+00
1.20000E+01 1.30000E+01 1.86389E+00 6.35925E-02 1.80030E+00
1.30000E+01 1.40000E+01 1.88693E+00 5.97607E-02 1.82717E+00
1.40000E+01 1.50000E+01 1.89973E+00 5.61394E-02 1.84359E+00
1.50000E+01 1.60000E+01 1.90333E+00 5.27178E-02 1.85061E+00
1.60000E+01 1.70000E+01 1.89870E+00 4.94858E-02 1.84921E+00
1.70000E+01 1.80000E+01 1.88673E+00 4.64337E-02 1.84030E+00
1.80000E+01 1.90000E+01 1.86827E+00 4.35524E-02 1.82471E+00
1.90000E+01 2.00000E+01 1.84406E+00 4.08329E-02 1.80322E+00
2.00000E+01 2.10000E+01 1.81481E+00 3.82670E-02 1.77654E+00
2.10000E+01 2.20000E+01 1.78117E+00 3.58467E-02 1.74533E+00
2.20000E+01 2.30000E+01 1.74375E+00 3.35644E-02 1.71018E+00
2.30000E+01 2.40000E+01 1.70307E+00 3.14129E-02 1.67166E+00
2.40000E+01 2.50000E+01 1.65966E+00 2.93854E-02 1.63027E+00
2.50000E+01 2.60000E+01 1.61395E+00 2.74753E-02 1.58648E+00
2.60000E+01 2.70000E+01 1.56639E+00 2.56763E-02 1.54071E+00
2.70000E+01 2.80000E+01 1.51734E+00 2.39827E-02 1.49335E+00
2.80000E+01 2.90000E+01 1.46715E+00 2.23888E-02 1.44476E+00
2.90000E+01 3.00000E+01 1.41615E+00 2.08893E-02 1.39526E+00
