# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 1.84135E+03 1.84075E+03 6.05571E-01
4.00000E+00 5.00000E+00 1.73643E+03 1.73569E+03 7.34363E-01
5.00000E+00 6.00000E+00 1.63700E+03 1.63615E+03 8.46223E-01
6.00000E+00 7.00000E+00 1.54279E+03 1.54185E+03 9.42545E-01
7.00000E+00 8.00000E+00 1.45356E+03 1.45254E+03 1.02463E+00
8.00000E+00 9.00000E+00 1.36906E+03 1.36796E+03 1.09369E+00
9.00000E+00 1.00000E+01 1.28905E+03 1.28790E+03 1.15085E+00
1.00000E+01 1.10000E+01 1.21331E+03 1.21211E+03 1.19718E+00
1.10000E+01 1.20000E+01 1.14164E+03 1.14041E+03 1.23364E+00
1.20000E+01 1.30000E+01 1.07383E+03 1.07257E+03 1.26116E+00
1.30000E+01 1.40000E+01 1.00970E+03 1.00841E+03 1.28058E+00
1.40000E+01 1.50000E+01 9.49043E+02 9.47750E+02 1.29269E+00
1.50000E+01 1.60000E+01 8.91703E+02 8.90404E+02 1.29823E+00
1.60000E+01 1.70000E+01 8.37508E+02 8.36210E+02 1.29786E+00
1.70000E+01 1.80000E+01 7.86300E+02 7.85008E+02 1.29222E+00
1.80000E+01 1.90000E+01 7.37927E+02 7.36646E+02 1.28188E+00
1.90000E+01 2.00000E+01 6.92245E+02 6.90978E+02 1.26739E+00
2.00000E+01 2.10000E+01 6.49116E+02 6.47867E+02 1.24923E+00
2.10000E+01 2.20000E+01 6.08410E+02 6.07182E+02 1.22787E+00
2.20000E+01 2.30000E+01 5.70002E+02 5.68798E+02 1.20373E+00
2.30000E+01 2.40000E+01 5.33773E+02 5.32596E+02 1.17718E+00
2.40000E+01 2.50000E+01 4.99610E+02 4.98462E+02 1.14859E+00
2.50000E+01 2.60000E+01 4.67406E+02 4.66287E+02 1.11828E+00
2.60000E+01 2.70000E+01 4.37057E+02 4.35971E+02 1.08655E+00
2.70000E+01 2.80000E+01 4.08467E+02 4.07414E+02 1.05367E+00
2.80000E+01 2.90000E+01 3.81544E+02 3.80524E+02 1.01989E+00
2.90000E+01 3.00000E+01 3.56198E+02 3.55212E+02 9.85427E-01
