# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 1.86801E+00 1.86160E+00 6.40518E-03
6.00000E+00 7.00000E+00 1.75676E+00 1.74965E+00 7.11549E-03
7.00000E+00 8.00000E+00 1.65112E+00 1.64341E+00 7.71241E-03
8.00000E+00 9.00000E+00 1.55090E+00 1.54269E+00 8.20570E-03
9.00000E+00 1.00000E+01 1.45592E+00 1.44731E+00 8.60457E-03
1.00000E+01 1.10000E+01 1.36599E+00 1.35707E+00 8.91780E-03
1.10000E+01 1.20000E+01 1.28094E+00 1.27178E+00 9.15363E-03
1.20000E+01 1.30000E+01 1.20056E+00 1.19124E+00 9.31978E-03
1.30000E+01 1.40000E+01 1.12466E+00 1.11524E+00 9.42348E-03
1.40000E+01 1.50000E+01 1.05305E+00 1.04358E+00 9.47139E-03
1.50000E+01 1.60000E+01 9.85531E-01 9.76061E-01 9.46978E-03
1.60000E+01 1.70000E+01 9.21932E-01 9.12508E-01 9.42454E-03
1.70000E+01 1.80000E+01 8.62051E-01 8.52710E-01 9.34086E-03
1.80000E+01 1.90000E+01 8.05717E-01 7.96493E-01 9.22376E-03
1.90000E+01 2.00000E+01 7.52755E-01 7.43677E-01 9.07778E-03
2.00000E+01 2.10000E+01 7.02990E-01 6.94083E-01 8.90700E-03
2.10000E+01 2.20000E+01 6.56260E-01 6.47545E-01 8.71524E-03
2.20000E+01 2.30000E+01 6.12402E-01 6.03896E-01 8.50590E-03
2.30000E+01 2.40000E+01 5.71262E-01 5.62980E-01 8.28210E-03
2.40000E+01 2.50000E+01 5.32694E-01 5.24648E-01 8.04669E-03
2.50000E+01 2.60000E+01 4.96556E-01 4.88754E-01 7.80221E-03
2.60000E+01 2.70000E+01 4.62711E-01 4.55160E-01 7.55094E-03
2.70000E+01 2.80000E+01 4.31029E-01 4.23734E-01 7.29490E-03
2.80000E+01 2.90000E+01 4.01385E-01 3.94349E-01 7.03593E-03
2.90000E+01 3.00000E+01 3.73660E-01 3.66884E-01 6.77564E-03
