# Eleft Eright counts c1_c1 c11_c11 
5.00000E+00 6.00000E+00 3.98876E+02 3.98794E+02 8.21531E-02
6.00000E+00 7.00000E+00 3.39859E+02 3.39776E+02 8.27492E-02
7.00000E+00 8.00000E+00 2.88747E+02 2.88666E+02 8.11374E-02
8.00000E+00 9.00000E+00 2.44675E+02 2.44597E+02 7.79322E-02
9.00000E+00 1.00000E+01 2.06819E+02 2.06745E+02 7.36329E-02
1.00000E+01 1.10000E+01 1.74419E+02 1.74350E+02 6.86402E-02
1.10000E+01 1.20000E+01 1.46778E+02 1.46715E+02 6.32678E-02
1.20000E+01 1.30000E+01 1.23267E+02 1.23209E+02 5.77567E-02
1.30000E+01 1.40000E+01 1.03323E+02 1.03271E+02 5.22871E-02
1.40000E+01 1.50000E+01 8.64489E+01 8.64020E+01 4.69897E-02
1.50000E+01 1.60000E+01 7.22049E+01 7.21629E+01 4.19548E-02
1.60000E+01 1.70000E+01 6.02074E+01 6.01701E+01 3.72411E-02
1.70000E+01 1.80000E+01 5.01231E+01 5.00902E+01 3.28828E-02
1.80000E+01 1.90000E+01 4.16629E+01 4.16340E+01 2.88945E-02
1.90000E+01 2.00000E+01 3.45784E+01 3.45531E+01 2.52774E-02
2.00000E+01 2.10000E+01 2.86558E+01 2.86338E+01 2.20221E-02
2.10000E+01 2.20000E+01 2.37127E+01 2.36935E+01 1.91120E-02
2.20000E+01 2.30000E+01 1.95933E+01 1.95768E+01 1.65262E-02
2.30000E+01 2.40000E+01 1.61654E+01 1.61511E+01 1.42407E-02
2.40000E+01 2.50000E+01 1.33168E+01 1.33046E+01 1.22303E-02
2.50000E+01 2.60000E+01 1.09528E+01 1.09423E+01 1.04696E-02
2.60000E+01 2.70000E+01 8.99341E+00 8.98448E+00 8.93360E-03
2.70000E+01 2.80000E+01 7.37135E+00 7.36375E+00 7.59848E-03
2.80000E+01 2.90000E+01 6.03012E+00 6.02368E+00 6.44182E-03
2.90000E+01 3.00000E+01 4.92235E+00 4.91691E+00 5.44280E-03
