# Eleft Eright counts c1_c1 c11_c11 
3.00000E+00 4.00000E+00 8.01119E+01 9.37079E-02 8.00182E+01
4.00000E+00 5.00000E+00 9.27491E+01 8.43602E-02 9.26647E+01
5.00000E+00 6.00000E+00 1.01970E+02 7.58728E-02 1.01894E+02
6.00000E+00 7.00000E+00 1.08293E+02 6.81754E-02 1.08225E+02
7.00000E+00 8.00000E+00 1.12181E+02 6.12032E-02 1.12120E+02
8.00000E+00 9.00000E+00 1.14038E+02 5.48947E-02 1.13983E+02
9.00000E+00 1.00000E+01 1.14218E+02 4.91929E-02 1.14169E+02
1.00000E+01 1.10000E+01 1.13032E+02 4.40450E-02 1.12988E+02
1.10000E+01 1.20000E+01 1.10748E+02 3.94022E-02 1.10708E+02
1.20000E+01 1.30000E+01 1.07598E+02 3.52191E-02 1.07562E+02
1.30000E+01 1.40000E+01 1.03781E+02 3.14538E-02 1.03749E+02
1.40000E+01 1.50000E+01 9.94672E+01 2.80677E-02 9.94391E+01
1.50000E+01 1.60000E+01 9.48010E+01 2.50255E-02 9.47760E+01
1.60000E+01 1.70000E+01 8.99046E+01 2.22950E-02 8.98823E+01
1.70000E+01 1.80000E+01 8.48782E+01 1.98462E-02 8.48583E+01
1.80000E+01 1.90000E+01 7.98065E+01 1.76521E-02 7.97889E+01
1.90000E+01 2.00000E+01 7.47585E+01 1.56879E-02 7.47428E+01
2.00000E+01 2.10000E+01 6.97891E+01 1.39311E-02 6.97751E+01
2.10000E+01 2.20000E+01 6.49426E+01 1.23610E-02 6.49302E+01
2.20000E+01 2.30000E+01 6.02530E+01 1.09590E-02 6.02421E+01
2.30000E+01 2.40000E+01 5.57463E+01 9.70814E-03 5.57366E+01
2.40000E+01 2.50000E+01 5.14413E+01 8.59306E-03 5.14327E+01
2.50000E+01 2.60000E+01 4.73509E+01 7.59983E-03 4.73433E+01
2.60000E+01 2.70000E+01 4.34827E+01 6.71585E-03 4.34760E+01
2.70000E+01 2.80000E+01 3.98404E+01 5.92974E-03 3.98345E+01
2.80000E+01 2.90000E+01 3.64242E+01 5.23124E-03 3.64190E+01
2.90000E+01 3.00000E+01 3.32316E+01 4.61109E-03 3.32270E+01
